item1,item2,n
fanni,unpreced,1
dismai,unpreced,1
reproof,coldest,1
adventur,coldest,1
brain,coldest,1
steadiest,coldest,1
fanni,glide,1
grant,glide,1
recal,glide,1
edmund,glide,1
nephew,prolong,1
displeas,prolong,1
thoma,prolong,1
april,prolong,1
antigua,prolong,1
firesid,prolong,1
sleeti,prolong,1
awaken,promin,1
dream,promin,1
smooth,promin,1
quicker,promin,1
undoubt,promin,1
philipp,promin,1
constitut,promin,1
comment,promin,1
cook,promin,1
hire,promin,1
indebt,promin,1
harriet,promin,1
crawford,promin,1
basin,promin,1
wholesom,promin,1
gruel,promin,1
fanni,debar,1
portsmouth,debar,1
everyth,doer,1
fanni,doer,1
commiss,doer,1
mari,doer,1
bertram,doer,1
hourli,doer,1
isabella,doer,1
decemb,doer,1
bertram,quiescent,1
norri,fittest,1
prearrang,fittest,1
norri,prearrang,1
fittest,prearrang,1
whither,outlin,1
indecis,outlin,1
fourteen,outlin,1
thoma,outlin,1
list,outlin,1
22nd,outlin,1
walter,outlin,1
kellynch,outlin,1
fourteen,22nd,1
thoma,22nd,1
list,22nd,1
norri,22nd,1
portsmouth,22nd,1
outlin,22nd,1
24th,22nd,1
unwis,22nd,1
indispos,24th,1
harriet,24th,1
portsmouth,24th,1
22nd,24th,1
unwis,24th,1
woodhous,24th,1
hartfield,24th,1
decemb,24th,1
portsmouth,unwis,1
unsaf,unwis,1
22nd,unwis,1
24th,unwis,1
ornament,amber,1
midst,amber,1
bit,amber,1
inexperienc,amber,1
ribbon,amber,1
fasten,amber,1
sicili,amber,1
ornament,sicili,1
midst,sicili,1
bit,sicili,1
inexperienc,sicili,1
ribbon,sicili,1
fasten,sicili,1
amber,sicili,1
thoma,extra,1
ordin,23rd,1
june,23rd,1
peterborough,23rd,1
8th,23rd,1
birthdai,23rd,1
mount,peterborough,1
ordin,peterborough,1
edmund,peterborough,1
23rd,peterborough,1
bade,peterborough,1
destini,woo,1
smoothli,woo,1
fanni,intermingl,1
disinclin,intermingl,1
irrat,intermingl,1
assidu,intermingl,1
privaci,intermingl,1
crawford,intermingl,1
frank,deprec,1
zeal,deprec,1
chariti,deprec,1
thick,deprec,1
connexion,deprec,1
randal,deprec,1
churchil,deprec,1
wade,deprec,1
la,chequer,1
mortal,chequer,1
sail,whirl,1
dash,whirl,1
weymouth,whirl,1
jane,whirl,1
sea,whirl,1
crawford,whirl,1
ballroom,whirl,1
fanni,ballroom,1
frank,ballroom,1
impertin,ballroom,1
chain,ballroom,1
chaperon,ballroom,1
supper,ballroom,1
flutter,ballroom,1
violin,ballroom,1
cure,ballroom,1
adjoin,ballroom,1
jame,ballroom,1
unequivoc,ballroom,1
hast,ballroom,1
harriet,ballroom,1
crawford,ballroom,1
whirl,ballroom,1
necklac,ballroom,1
fitter,ballroom,1
curl,ballroom,1
isabella,ballroom,1
knightlei,ballroom,1
elton,ballroom,1
churchil,ballroom,1
irresistibli,ballroom,1
morland,ballroom,1
allen,ballroom,1
squeez,ballroom,1
thorp,ballroom,1
fanny,coze,1
dr,coze,1
crawford,coze,1
fanni,indoor,1
upstair,indoor,1
henri,necklac,1
everyth,necklac,1
fanni,necklac,1
smaller,necklac,1
approb,necklac,1
divert,necklac,1
east,necklac,1
gold,necklac,1
cheat,necklac,1
seri,necklac,1
gift,necklac,1
neck,necklac,1
imaginari,necklac,1
upstair,necklac,1
honestli,necklac,1
chain,necklac,1
chuse,necklac,1
terribl,necklac,1
acquisit,necklac,1
unequivoc,necklac,1
beforehand,necklac,1
gallant,necklac,1
unsuspici,necklac,1
box,necklac,1
token,necklac,1
edmund,necklac,1
crawford,necklac,1
grander,necklac,1
ballroom,necklac,1
trinket,necklac,1
giver,necklac,1
cotton,necklac,1
deposit,necklac,1
pointed,necklac,1
anybodi,trinket,1
gold,trinket,1
chain,trinket,1
chuse,trinket,1
mari,trinket,1
ribbon,trinket,1
kei,trinket,1
wont,trinket,1
louisa,trinket,1
box,trinket,1
necklac,trinket,1
assort,trinket,1
pump,trinket,1
henrietta,trinket,1
charles,trinket,1
musgrove,trinket,1
fanni,becoming,1
acquisit,becoming,1
apropo,becoming,1
fanni,apropo,1
acquisit,apropo,1
becoming,apropo,1
colonel,giver,1
patern,giver,1
necklac,giver,1
campbel,giver,1
frank,cotton,1
pull,cotton,1
divert,cotton,1
repos,cotton,1
jame,cotton,1
net,cotton,1
box,cotton,1
harriet,cotton,1
tunbridg,cotton,1
necklac,cotton,1
silver,cotton,1
emma,cotton,1
isabella,cotton,1
churchil,cotton,1
ware,cotton,1
softest,cotton,1
plaister,cotton,1
chest,cotton,1
lid,cotton,1
counterpan,cotton,1
undisput,cotton,1
fanni,deposit,1
smaller,deposit,1
east,deposit,1
hardship,deposit,1
upstair,deposit,1
judici,deposit,1
ann,deposit,1
guidanc,deposit,1
acquisit,deposit,1
sober,deposit,1
coolli,deposit,1
box,deposit,1
foul,deposit,1
rein,deposit,1
edmund,deposit,1
cart,deposit,1
necklac,deposit,1
emma,deposit,1
rut,deposit,1
dung,deposit,1
errand,inkstand,1
fanni,sovereign,1
quicken,sovereign,1
gold,jewellers,1
chain,jewellers,1
pack,jewellers,1
undon,jewellers,1
fanni,heavenli,1
mischiev,heavenli,1
wink,heavenli,1
everybodi,heavenli,1
flight,heavenli,1
edmund,heavenli,1
drank,heavenli,1
andrew,heavenli,1
puce,heavenli,1
sarsenet,heavenli,1
ballroom,fitter,1
openli,stab,1
jane,stab,1
box,stab,1
fairfax,stab,1
mad,insan,1
bewild,insan,1
crawford,insan,1
randal,insan,1
sale,intellect,1
wine,intellect,1
drunk,intellect,1
crawford,intellect,1
highburi,intellect,1
elton,intellect,1
flesh,intellect,1
fanni,scrap,1
gift,scrap,1
lock,scrap,1
tenderest,scrap,1
chain,scrap,1
bit,scrap,1
heroism,scrap,1
edmund,scrap,1
everydai,scrap,1
parsonag,biograph,1
prize,biograph,1
catherine,biograph,1
secondli,biograph,1
research,biograph,1
fondest,biograph,1
everydai,biograph,1
enthusiasm,biographer,1
handwrit,blessed,1
fanni,predestin,1
thursdai,predestin,1
volunt,predestin,1
unmanag,predestin,1
forbear,unmanag,1
fanni,unmanag,1
outward,unmanag,1
thursdai,unmanag,1
goodwil,unmanag,1
submiss,unmanag,1
volunt,unmanag,1
swell,unmanag,1
knack,unmanag,1
sea,unmanag,1
pathet,unmanag,1
arrear,unmanag,1
shore,unmanag,1
predestin,unmanag,1
bend,unmanag,1
twentieth,unmanag,1
musgrov,unmanag,1
uppercross,unmanag,1
everyth,liken,1
fanni,liken,1
despatch,liken,1
coach,liken,1
northampton,liken,1
portsmouth,liken,1
mail,liken,1
everyth,mail,1
fanni,mail,1
despatch,mail,1
coach,mail,1
etc,mail,1
irish,mail,1
expedit,mail,1
northampton,mail,1
portsmouth,mail,1
tongue,mail,1
liken,mail,1
abstain,mail,1
shoot,snipe,1
parsonag,snipe,1
worri,snipe,1
edmund,snipe,1
everyth,languidli,1
fanni,languidli,1
supper,languidli,1
worri,languidli,1
norri,languidli,1
fanni,taint,1
sympathi,sincerest,1
befel,sincerest,1
blockhead,sincerest,1
shewn,truer,1
encroach,truer,1
kinder,truer,1
crawford,truer,1
elton,truer,1
indiscreetli,truer,1
fanni,unprompt,1
housemaid,unprompt,1
upper,unprompt,1
fanni,chapman,1
floor,chapman,1
attic,chapman,1
bertram,chapman,1
queen,background,1
summon,background,1
teas,background,1
king,background,1
palac,background,1
richmond,background,1
grant,epoch,1
crawford,epoch,1
seri,pointed,1
terribl,pointed,1
crawford,pointed,1
necklac,pointed,1
everyth,transplant,1
er,transplant,1
social,transplant,1
member,transplant,1
mansfield,transplant,1
norri,transplant,1
woodhous,transplant,1
commonwealth,transplant,1
fanny,misinterpret,1
motionless,misinterpret,1
flutter,misinterpret,1
avert,misinterpret,1
generos,henry,1
judgment,henry,1
everyth,henry,1
fanni,henry,1
lover,henry,1
coincid,henry,1
ornament,henry,1
departur,henry,1
wall,henry,1
septemb,henry,1
fever,henry,1
gun,henry,1
bold,henry,1
minutes,henry,1
dismiss,henry,1
dash,henry,1
judici,henry,1
billiard,henry,1
repetit,henry,1
supper,henry,1
durat,henry,1
mari,henry,1
taylor,henry,1
prettier,henry,1
trace,henry,1
dissip,henry,1
offici,henry,1
bonnet,henry,1
easter,henry,1
premis,henry,1
forebod,henry,1
imag,henry,1
catherin,henry,1
captain,henry,1
flat,henry,1
scarlet,henry,1
disdain,henry,1
lastli,henry,1
counterpart,henry,1
straw,henry,1
oper,henry,1
whimsic,henry,1
transpir,henry,1
eleven,henry,1
bench,henry,1
unalter,henry,1
heretofor,henry,1
crawford,henry,1
shrub,henry,1
eleanor,henry,1
tread,henry,1
abbei,henry,1
gladden,henry,1
tenth,henry,1
litter,henry,1
isabella,henry,1
knightlei,henry,1
greatcoat,henry,1
aright,henry,1
kite,henry,1
windi,henry,1
cobham,henry,1
cabinet,henry,1
pensiv,henry,1
tilnei,henry,1
tilney,henry,1
thorp,henry,1
edific,henry,1
strew,henry,1
general,henry,1
northang,henry,1
cloister,henry,1
cell,henry,1
reassur,henry,1
woodston,henry,1
eboni,henry,1
scud,henry,1
porch,henry,1
unintr,henry,1
simpler,henry,1
indelicaci,unagre,1
shew,unagre,1
warmth,unagre,1
ostent,unagre,1
unpleasantli,unagre,1
voluntarili,perspect,1
landscap,perspect,1
citi,perspect,1
catherin,perspect,1
indefinit,perspect,1
top,perspect,1
edmund,perspect,1
scholar,perspect,1
beechen,perspect,1
cliff,perspect,1
foreground,perspect,1
fanni,fan,1
yourselv,fan,1
knock,fan,1
sharp,fan,1
lavend,fan,1
paragraph,fan,1
humph,fan,1
rebecca,fan,1
rag,fan,1
sue,fan,1
lookout,fan,1
tilnei,fan,1
counteract,unus,1
temptat,unus,1
staid,unus,1
repin,unus,1
norfolk,unus,1
imput,unus,1
unimport,unus,1
unbecom,unus,1
unpractis,unus,1
everyth,branxholm,1
staircas,branxholm,1
feverish,branxholm,1
sore,branxholm,1
soup,branxholm,1
ceaseless,branxholm,1
crawford,branxholm,1
creep,branxholm,1
negu,branxholm,1
everyth,negu,1
staircas,negu,1
feverish,negu,1
sore,negu,1
soup,negu,1
ceaseless,negu,1
crawford,negu,1
creep,negu,1
branxholm,negu,1
uncl,pork,1
fanni,pork,1
plate,pork,1
enthusiasm,pork,1
cry,pork,1
boil,pork,1
stomach,pork,1
salt,pork,1
bonnet,pork,1
bone,pork,1
jane,pork,1
roast,pork,1
egg,pork,1
sadden,pork,1
hawkin,pork,1
leg,pork,1
mustard,pork,1
shell,pork,1
steak,pork,1
emma,pork,1
woodhous,pork,1
hartfield,pork,1
goddard,pork,1
cole,pork,1
porker,pork,1
loin,pork,1
fri,pork,1
greas,pork,1
hind,pork,1
spencer,pork,1
patti,pork,1
pan,pork,1
uncl,mustard,1
fanni,mustard,1
plate,mustard,1
enthusiasm,mustard,1
cry,mustard,1
bone,mustard,1
egg,mustard,1
sadden,mustard,1
pork,mustard,1
shell,mustard,1
uncl,shell,1
fanni,shell,1
plate,shell,1
enthusiasm,shell,1
cry,shell,1
bone,shell,1
egg,shell,1
engrav,shell,1
sadden,shell,1
pork,shell,1
mustard,shell,1
drawer,shell,1
medal,shell,1
cameo,shell,1
coral,shell,1
cabinet,shell,1
ti,amor,1
uncl,amor,1
counter,amor,1
con,amor,1
york,amor,1
tan,amor,1
fratern,amor,1
woodhous,amor,1
sleek,amor,1
beaver,amor,1
patria,amor,1
everyth,meagr,1
fanny,meagr,1
cheerless,meagr,1
norri,meagr,1
ann,bade,1
mount,bade,1
jame,bade,1
sophia,bade,1
catherin,bade,1
edmund,bade,1
peterborough,bade,1
isabella,bade,1
unconvinc,bade,1
emili,bade,1
fanni,prescott,1
colonel,prescott,1
maddox,prescott,1
harrison,prescott,1
fanni,harrison,1
colonel,harrison,1
maddox,harrison,1
prescott,harrison,1
judgment,clearest,1
fanni,clearest,1
languid,clearest,1
longest,clearest,1
hast,clearest,1
harriet,clearest,1
crawford,clearest,1
morland,clearest,1
sharp,jelli,1
norris,jelli,1
supernumerari,jelli,1
fanni,cribbag,1
thoma,cribbag,1
bedtim,cribbag,1
crib,cribbag,1
fanni,bedtim,1
thoma,bedtim,1
cribbag,bedtim,1
crib,bedtim,1
fanni,crib,1
thoma,crib,1
cribbag,crib,1
bedtim,crib,1
fanny,swim,1
reduc,swim,1
thomas,swim,1
parsonag,peaceabl,1
catherin,peaceabl,1
mansfield,peaceabl,1
thorp,peaceabl,1
animal,peaceabl,1
seri,trio,1
abbei,trio,1
snow,trio,1
popul,trio,1
woodston,trio,1
parsonag,unsaid,1
inmat,unsaid,1
mansfield,unsaid,1
emma,unsaid,1
fanni,owen,1
thornton,owen,1
lacei,owen,1
region,unapproach,1
unapproach,region,1
fanni,softli,1
footstep,softli,1
err,softli,1
explor,softli,1
privi,softli,1
prejudic,embodi,1
indispos,embodi,1
militia,embodi,1
social,embodi,1
fanny,exhaustless,1
theme,exhaustless,1
china,mirror,1
upstair,mirror,1
ann,mirror,1
feverish,mirror,1
catherin,mirror,1
essai,mirror,1
uppercross,mirror,1
charles,mirror,1
henri,religi,1
whomsoev,religi,1
shew,religi,1
prose,religi,1
warrant,religi,1
decorum,religi,1
fullest,religi,1
allus,religi,1
remors,religi,1
accustom,religi,1
crime,religi,1
dozen,religi,1
vice,religi,1
senior,religi,1
career,religi,1
crawford,religi,1
fortifi,religi,1
murder,religi,1
memoir,religi,1
embolden,religi,1
moralist,religi,1
precept,religi,1
rent,stanwix,1
everingham,stanwix,1
henri,contagion,1
body,gestur,1
angel,gestur,1
deed,gestur,1
movement,gestur,1
emma,gestur,1
bate,gestur,1
heighten,ineff,1
midst,ineff,1
leant,ineff,1
mari,ineff,1
beautifulli,ineff,1
unpretend,ineff,1
neatli,ineff,1
curl,ineff,1
heighten,neatli,1
paint,neatli,1
gaili,neatli,1
midst,neatli,1
sun,neatli,1
leant,neatli,1
sash,neatli,1
alphabet,neatli,1
beam,neatli,1
mari,neatli,1
beautifulli,neatli,1
housemaid,neatli,1
list,neatli,1
regularli,neatli,1
unpretend,neatli,1
mahogani,neatli,1
ineff,neatli,1
curl,neatli,1
western,neatli,1
wardrob,neatli,1
stove,neatli,1
dimiti,neatli,1
unoccupi,neatli,1
shew,curl,1
fifteen,curl,1
heighten,curl,1
midst,curl,1
leant,curl,1
plump,curl,1
chaperon,curl,1
ann,curl,1
mari,curl,1
sympathi,curl,1
beautifulli,curl,1
jame,curl,1
sofa,curl,1
hast,curl,1
develop,curl,1
captain,curl,1
overthrow,curl,1
divers,curl,1
transient,curl,1
harriet,curl,1
unpretend,curl,1
recours,curl,1
ballroom,curl,1
ineff,curl,1
neatli,curl,1
emma,curl,1
isabella,curl,1
outre,curl,1
morland,curl,1
squeez,curl,1
journal,curl,1
thorp,curl,1
musgrov,curl,1
wentworth,curl,1
musgrove,curl,1
unabsurd,curl,1
drain,cooler,1
destin,cooler,1
dryness,cooler,1
sarcast,cooler,1
acr,cooler,1
fenc,cooler,1
emma,cooler,1
wheat,cooler,1
turnip,cooler,1
corn,cooler,1
swallow,pill,1
coxcomb,pill,1
flavour,pill,1
forbear,hourli,1
fanni,hourli,1
fanny,hourli,1
restrain,hourli,1
flatteri,hourli,1
mari,hourli,1
submiss,hourli,1
timid,hourli,1
sympathet,hourli,1
doer,hourli,1
susan,hourli,1
uncl,arbitrari,1
thoma,arbitrari,1
nephew,enclos,1
ornament,enclos,1
compact,enclos,1
wall,enclos,1
cramp,enclos,1
mansion,enclos,1
mare,enclos,1
casement,enclos,1
parsonag,enclos,1
uniform,enclos,1
descend,enclos,1
ash,enclos,1
premis,enclos,1
slumber,enclos,1
charl,enclos,1
substanti,enclos,1
undertaken,enclos,1
train,enclos,1
chestnut,enclos,1
french,enclos,1
bill,enclos,1
crawford,enclos,1
english,enclos,1
eleanor,enclos,1
secretari,enclos,1
lordship,enclos,1
emma,enclos,1
vault,enclos,1
squir,enclos,1
gothic,enclos,1
quadrangl,enclos,1
poultic,enclos,1
farrier,enclos,1
architectur,enclos,1
coffin,enclos,1
uppercross,enclos,1
yeomen,enclos,1
unmodern,enclos,1
tight,enclos,1
vine,enclos,1
pear,enclos,1
veranda,enclos,1
traveller,enclos,1
nephew,lordship,1
charl,lordship,1
undertaken,lordship,1
crawford,lordship,1
secretari,lordship,1
enclos,lordship,1
shew,sloop,1
sail,sloop,1
wipe,sloop,1
paragraph,sloop,1
harbour,sloop,1
wide,sloop,1
gallant,sloop,1
captain,sloop,1
spithead,sloop,1
shore,sloop,1
thrush,sloop,1
dockyard,sloop,1
wentworth,sloop,1
asp,sloop,1
shew,thrush,1
everyth,thrush,1
fanni,thrush,1
joke,thrush,1
dirti,thrush,1
kiss,thrush,1
sail,thrush,1
sadli,thrush,1
school,thrush,1
hasti,thrush,1
merci,thrush,1
destin,thrush,1
wash,thrush,1
harbour,thrush,1
wide,thrush,1
charl,thrush,1
prize,thrush,1
distribut,thrush,1
commenc,thrush,1
eleven,thrush,1
cup,thrush,1
career,thrush,1
lieuten,thrush,1
tom,thrush,1
portsmouth,thrush,1
push,thrush,1
glee,thrush,1
seemingli,thrush,1
preemin,thrush,1
boat,thrush,1
spithead,thrush,1
sloop,thrush,1
whereabout,thrush,1
dockyard,thrush,1
frolic,thrush,1
trollopi,thrush,1
maidserv,thrush,1
campbel,thrush,1
seamanship,thrush,1
ashor,thrush,1
g,thrush,1
shrunk,thrush,1
smell,thrush,1
rosi,thrush,1
rag,thrush,1
surgeon,thrush,1
maker,thrush,1
saucer,thrush,1
rampart,thrush,1
everyth,stupefi,1
everyth,unequal,1
passion,unequal,1
ardent,unequal,1
die,unequal,1
ador,unequal,1
unexampl,unequal,1
elton,unequal,1
everyth,humouredli,1
irresist,humouredli,1
vicin,humouredli,1
appetit,humouredli,1
forese,humouredli,1
mari,humouredli,1
michaelma,humouredli,1
thoma,humouredli,1
charl,humouredli,1
box,humouredli,1
aspir,humouredli,1
bertram,humouredli,1
edmund,humouredli,1
chatter,humouredli,1
thornton,humouredli,1
lacei,humouredli,1
partnership,humouredli,1
woodhous,humouredli,1
elton,humouredli,1
musgrov,humouredli,1
henrietta,humouredli,1
limit,cabin,1
uncl,10,1
thoma,10,1
sore,10,1
unsuspici,10,1
bertram,10,1
silver,10,1
knife,10,1
niec,demerit,1
everyth,demerit,1
harriet,demerit,1
norri,demerit,1
countenanc,demerit,1
fanny,nervous,1
east,nervous,1
mari,nervous,1
writer,nervous,1
cure,nervous,1
north,nervous,1
prefac,nervous,1
forestal,nervous,1
impair,nervous,1
woodhous,nervous,1
isabella,nervous,1
ungeni,nervous,1
fanny,impair,1
mari,impair,1
nervous,impair,1
elton,impair,1
dimens,unpractis,1
luxuri,unpractis,1
catherin,unpractis,1
unbecom,unpractis,1
crawford,unpractis,1
unus,unpractis,1
spacious,unpractis,1
fanni,yesterday,1
er,yesterday,1
knock,yesterday,1
coach,yesterday,1
root,yesterday,1
dessert,yesterday,1
north,yesterday,1
catherin,yesterday,1
anne,yesterday,1
butter,yesterday,1
chees,yesterday,1
ford,yesterday,1
emma,yesterday,1
isabella,yesterday,1
randal,yesterday,1
elton,yesterday,1
cole,yesterday,1
bates,yesterday,1
stilton,yesterday,1
wiltshir,yesterday,1
celeri,yesterday,1
beet,yesterday,1
thorp,yesterday,1
fanni,rectifi,1
misapprehens,rectifi,1
thick,rectifi,1
flirtat,rectifi,1
quiz,rectifi,1
tunbridg,rectifi,1
indefens,rectifi,1
attir,rectifi,1
morland,rectifi,1
thorp,rectifi,1
sharp,hardi,1
misbehav,hardi,1
fanni,misplac,1
harbour,misplac,1
everyth,unaccept,1
fanni,unaccept,1
execut,unaccept,1
shewn,unaccept,1
basi,unaccept,1
commiss,unaccept,1
bare,unaccept,1
downstair,unaccept,1
ei,fixedli,1
shew,fortifi,1
prose,fortifi,1
upstair,fortifi,1
slept,fortifi,1
allus,fortifi,1
die,fortifi,1
senior,fortifi,1
religi,fortifi,1
blaze,fortifi,1
tilnei,fortifi,1
memoir,fortifi,1
embolden,fortifi,1
moralist,fortifi,1
precept,fortifi,1
composedli,recommendatori,1
thoma,recommendatori,1
crawford,recommendatori,1
maria,implic,1
julia,implic,1
pope,stern,1
incur,stern,1
shewn,stern,1
smith,stern,1
ann,stern,1
abridg,stern,1
fruitless,stern,1
prior,stern,1
thoma,stern,1
publish,stern,1
dozen,stern,1
capac,stern,1
hundredth,stern,1
spectat,stern,1
chapter,stern,1
decri,stern,1
milton,stern,1
eulog,stern,1
novelist,stern,1
heat,eligibli,1
nobli,eligibli,1
earn,eligibli,1
jane,eligibli,1
bread,eligibli,1
crawford,eligibli,1
fairfax,eligibli,1
dixon,eligibli,1
repetit,tenth,1
catherin,tenth,1
crawford,tenth,1
henry,tenth,1
neg,peremptorili,1
plea,peremptorili,1
jane,peremptorili,1
emma,peremptorili,1
highburi,peremptorili,1
fairfax,peremptorili,1
undiscern,multipli,1
recal,multipli,1
hasti,multipli,1
occurr,multipli,1
swell,multipli,1
harriet,multipli,1
gradat,multipli,1
shrunk,multipli,1
emma,multipli,1
donwel,multipli,1
lime,multipli,1
everyth,augur,1
frank,augur,1
sun,augur,1
oxford,augur,1
thoma,augur,1
sober,augur,1
relent,augur,1
jane,augur,1
catherin,augur,1
captain,augur,1
alert,augur,1
churchil,augur,1
fairfax,augur,1
benwick,augur,1
imbib,misconcept,1
smith,misconcept,1
flatteri,misconcept,1
dupe,misconcept,1
inequ,misconcept,1
norris,intermin,1
henri,brute,1
ungrat,brute,1
rude,brute,1
intoler,brute,1
morland,brute,1
tilnei,brute,1
fanni,driest,1
thoma,driest,1
unfriendli,uncongeni,1
cover,unfriendli,1
atmospher,unfriendli,1
frost,unfriendli,1
freez,unfriendli,1
prison,unfriendli,1
snow,unfriendli,1
uncongeni,unfriendli,1
thaw,unfriendli,1
northang,unfriendli,1
abhorr,clandestin,1
aggrav,clandestin,1
qualiti,clandestin,1
maria,clandestin,1
bare,clandestin,1
allianc,clandestin,1
bertram,clandestin,1
julia,clandestin,1
crawford,clandestin,1
treacher,clandestin,1
insidi,clandestin,1
niec,abstain,1
shew,abstain,1
passion,abstain,1
unchang,abstain,1
importun,abstain,1
cure,abstain,1
thoma,abstain,1
unconquer,abstain,1
irish,abstain,1
transfer,abstain,1
expedit,abstain,1
hundredth,abstain,1
tongue,abstain,1
mail,abstain,1
thoma,undeservedli,1
crawford,undeservedli,1
dominion,allot,1
fanni,humph,1
complac,humph,1
paragraph,humph,1
harriet,humph,1
fan,humph,1
rebecca,humph,1
rag,humph,1
emma,humph,1
fanni,assail,1
purs,assail,1
impertin,assail,1
terror,assail,1
clamor,assail,1
dozen,assail,1
harriet,assail,1
vulner,assail,1
tramper,assail,1
gang,assail,1
fanni,vulner,1
assail,vulner,1
fanni,litter,1
gun,litter,1
billiard,litter,1
roll,litter,1
saunter,litter,1
trace,litter,1
puppi,litter,1
catherin,litter,1
maria,litter,1
lastli,litter,1
pug,litter,1
tread,litter,1
henry,litter,1
greatcoat,litter,1
aright,litter,1
strew,litter,1
general,litter,1
cloister,litter,1
cell,litter,1
unintr,litter,1
devot,licens,1
score,licens,1
thoma,licens,1
assum,licens,1
curtail,licens,1
edmund,licens,1
crawford,licens,1
placid,licens,1
clai,licens,1
walter,licens,1
elliot,licens,1
fanni,sped,1
staid,sped,1
extract,sped,1
edmund,sped,1
carefulli,cardin,1
bertram,cardin,1
wolsei,cardin,1
queen,wolsei,1
carefulli,wolsei,1
alight,wolsei,1
knack,wolsei,1
remors,wolsei,1
king,wolsei,1
jump,wolsei,1
bertram,wolsei,1
cardin,wolsei,1
buckingham,wolsei,1
cromwel,wolsei,1
queen,buckingham,1
alight,buckingham,1
knack,buckingham,1
remors,buckingham,1
king,buckingham,1
jump,buckingham,1
wolsei,buckingham,1
cromwel,buckingham,1
queen,cromwel,1
alight,cromwel,1
knack,cromwel,1
remors,cromwel,1
king,cromwel,1
jump,cromwel,1
wolsei,cromwel,1
buckingham,cromwel,1
henri,studious,1
motionless,studious,1
complac,studious,1
mari,studious,1
catherin,studious,1
testifi,studious,1
needlework,studious,1
slacken,studious,1
edmund,studious,1
crawford,studious,1
trai,studious,1
musgrov,studious,1
henri,eighth,1
fortitud,eighth,1
jane,eighth,1
harriet,eighth,1
emma,eighth,1
knightlei,eighth,1
